#REFERENCE 3 35.2821934 -66.3871985
238	9.902368	-19.921875	-4.341661	-3.679846	
239	9.902368	-19.921875	-4.341661	-3.679846	
239	10.025896	-19.687500	-4.412072	-3.544820	
240	9.776978	-20.156250	-4.271979	-3.816730	
240	9.843750	-20.031454	-4.309037	-3.743521	
241	10.312500	-19.129534	-4.582508	-3.230852	
241	10.385807	-18.984375	-4.627359	-3.151101	
242	10.385807	-18.984375	-4.627359	-3.151101	
242	10.502142	-18.750000	-4.700423	-3.023617	
243	10.025896	-19.687500	-4.412072	-3.544820	
243	10.078125	-19.586946	-4.442543	-3.487376	
244	10.078125	-19.586946	-4.442543	-3.487376	
244	10.147685	-19.453125	-4.483163	-3.411703	
245	10.147685	-19.453125	-4.483163	-3.411703	
245	10.267521	-19.218750	-4.554964	-3.280406	
246	10.267521	-19.218750	-4.554964	-3.280406	
246	10.312500	-19.129534	-4.582508	-3.230852	
247	11.250000	-17.156991	-5.210721	-2.209458	
247	11.271402	-17.109375	-5.226231	-2.186627	
248	11.271402	-17.109375	-5.226231	-2.186627	
248	11.375499	-16.875000	-5.302880	-2.075321	
249	11.375499	-16.875000	-5.302880	-2.075321	
249	11.477285	-16.640625	-5.380114	-1.965689	
250	11.484375	-16.624126	-5.385569	-1.958039	
250	11.578590	-16.406250	-5.457288	-1.858602	
251	11.477285	-16.640625	-5.380114	-1.965689	
251	11.484375	-16.624126	-5.385569	-1.958039	
252	11.718750	-16.073648	-5.567593	-1.709690	
252	11.775920	-15.937500	-5.612629	-1.650260	
253	11.578590	-16.406250	-5.457288	-1.858602	
253	11.677797	-16.171875	-5.534922	-1.753295	
254	11.677797	-16.171875	-5.534922	-1.753295	
254	11.718750	-16.073648	-5.567593	-1.709690	
255	11.775920	-15.937500	-5.612629	-1.650260	
255	11.872689	-15.703125	-5.690470	-1.549372	
256	11.953125	-15.504306	-5.756810	-1.465185	
256	11.967624	-15.468750	-5.768596	-1.450400	
257	11.872689	-15.703125	-5.690470	-1.549372	
257	11.953125	-15.504306	-5.756810	-1.465185	
258	11.967624	-15.468750	-5.768596	-1.450400	
258	12.062085	-15.234375	-5.846438	-1.354015	
259	12.062085	-15.234375	-5.846438	-1.354015	
259	12.154495	-15.000000	-5.924587	-1.259446	
260	10.502142	-18.750000	-4.700423	-3.023617	
260	10.546875	-18.658578	-4.729131	-2.974332	
261	10.546875	-18.658578	-4.729131	-2.974332	
261	10.617004	-18.515625	-4.774015	-2.898164	
262	10.617004	-18.515625	-4.774015	-2.898164	
262	10.730022	-18.281250	-4.848205	-2.774583	
263	10.781250	-18.173366	-4.882600	-2.718248	
263	10.841523	-18.046875	-4.922885	-2.653021	
264	10.841523	-18.046875	-4.922885	-2.653021	
264	10.951401	-17.812500	-4.998055	-2.533436	
